20909	20909.1:545000	525000	545000	94	-0.006052	0.017410	0.023814
20909	20909.1:565000	545000	565000	94	-0.006052	0.017410	0.023814
20909	20909.1:585000	565000	585000	36	0.004248	0.188109	0.007830
20909	20909.1:605000	585000	605000	217	0.022804	0.054565	0.055675
20909	20909.1:625000	605000	625000	182	-0.008889	-0.004204	0.087379
20909	20909.1:645000	625000	645000	182	-0.008889	-0.004204	0.087379
20909	20909.1:785000	765000	785000	90	0.011560	0.005182	0.010164
20909	20909.1:805000	785000	805000	90	0.011560	0.005182	0.010164
20909	20909.1:825000	805000	825000	78	0.005181	-0.006060	0.005181
20909	20909.1:845000	825000	845000	78	0.005181	-0.006060	0.005181
20909	20909.1:865000	845000	865000	78	0.005181	-0.006060	0.005181
20909	20909.1:925000	905000	925000	312	0.003492	-0.004875	0.003660
20909	20909.1:945000	925000	945000	489	0.012721	0.005041	-0.002457
20909	20909.1:965000	945000	965000	802	0.004720	0.009532	0.009075
20909	20909.1:985000	965000	985000	314	-0.026625	0.025652	0.054991
20909	20909.1:1005000	985000	1005000	314	-0.026625	0.025652	0.054991
20909	20909.1:1105000	1085000	1105000	6	0.006517	0.008601	0.005517
20909	20909.1:1125000	1105000	1125000	6	0.006517	0.008601	0.005517
20909	20909.1:1245000	1225000	1245000	91	0.090392	-0.013094	0.019456
20909	20909.1:1265000	1245000	1265000	91	0.090392	-0.013094	0.019456
20909	20909.1:1285000	1265000	1285000	299	0.090384	-0.013094	0.019457
20909	20909.1:1305000	1285000	1305000	209	0.002782	-0.000561	0.007695
20909	20909.1:1325000	1305000	1325000	209	0.002782	-0.000561	0.007695
20909	20909.1:1485000	1465000	1485000	112	0.005182	0.047587	0.005182
20909	20909.1:1505000	1485000	1505000	112	0.005182	0.047587	0.005182
20909	20909.1:1525000	1505000	1525000	112	0.005182	0.047587	0.005182
20909	20909.1:1565000	1545000	1565000	94	0.039685	-0.039555	0.105058
20909	20909.1:1585000	1565000	1585000	94	0.039685	-0.039555	0.105058
20909	20909.1:1665000	1645000	1665000	64	0.147739	-0.083295	0.254513
20909	20909.1:1685000	1665000	1685000	157	0.519882	0.070807	0.061032
20909	20909.1:1705000	1685000	1705000	94	0.892280	-0.008986	0.003291
20909	20909.1:1785000	1765000	1785000	138	0.009266	-0.003221	0.010454
20909	20909.1:1805000	1785000	1805000	138	0.009266	-0.003221	0.010454
20909	20909.1:1825000	1805000	1825000	138	0.009266	-0.003221	0.010454
20909	20909.1:2185000	2165000	2185000	90	0.006677	0.008471	0.004101
20909	20909.1:2205000	2185000	2205000	90	0.006677	0.008471	0.004101
20909	20909.1:2225000	2205000	2225000	90	0.006677	0.008471	0.004101
20909	20909.1:2285000	2265000	2285000	72	0.005162	-0.005970	0.005200
20909	20909.1:2305000	2285000	2305000	72	0.005162	-0.005970	0.005200
20909	20909.1:2325000	2305000	2325000	72	0.005162	-0.005970	0.005200
20909	20909.1:2425000	2405000	2425000	136	0.006129	0.038906	0.004236
20909	20909.1:2445000	2425000	2445000	136	0.006129	0.038906	0.004236
20909	20909.1:2465000	2445000	2465000	136	0.006129	0.038906	0.004236
20909	20909.1:2585000	2565000	2585000	120	0.004386	0.046775	0.005977
20909	20909.1:2605000	2585000	2605000	120	0.004386	0.046775	0.005977
20909	20909.1:2625000	2605000	2625000	120	0.004386	0.046775	0.005977
20909	20909.1:2905000	2885000	2905000	57	0.005155	-0.006032	0.005208
20909	20909.1:2925000	2905000	2925000	57	0.005155	-0.006032	0.005208
20909	20909.1:2945000	2925000	2945000	57	0.005155	-0.006032	0.005208
20909	20909.1:3005000	2985000	3005000	88	0.006937	0.003132	0.005175
20909	20909.1:3025000	3005000	3025000	88	0.006937	0.003132	0.005175
20909	20909.1:3045000	3025000	3045000	409	0.000596	-0.001474	0.009767
20909	20909.1:3065000	3045000	3065000	322	0.004735	-0.005613	0.005628
20909	20909.1:3145000	3125000	3145000	176	0.001660	-0.001397	0.008704
20909	20909.1:3165000	3145000	3165000	176	0.001660	-0.001397	0.008704
20909	20909.1:3185000	3165000	3185000	2	0.007203	0.002917	0.004971
20909	20909.1:3205000	3185000	3205000	2	0.007203	0.002917	0.004971
20909	20909.1:3225000	3205000	3225000	258	0.134801	-0.007221	0.012729
20909	20909.1:3245000	3225000	3245000	258	0.134801	-0.007221	0.012729
20909	20909.1:3265000	3245000	3265000	258	0.134801	-0.007221	0.012729
20909	20909.1:3325000	3305000	3325000	4	0.007476	0.004041	0.012648
20909	20909.1:3345000	3325000	3345000	4	0.007476	0.004041	0.012648
20909	20909.1:3365000	3345000	3365000	4	0.007476	0.004041	0.012648
20909	20909.1:3505000	3485000	3505000	77	0.155326	-0.105493	1.050525
20909	20909.1:3525000	3505000	3525000	77	0.155326	-0.105493	1.050525
20909	20909.1:3545000	3525000	3545000	77	0.155326	-0.105493	1.050525
20909	20909.1:3905000	3885000	3905000	94	0.016241	0.008271	-0.002365
20909	20909.1:3925000	3905000	3925000	94	0.016241	0.008271	-0.002365
20909	20909.1:3945000	3925000	3945000	16	0.017810	0.009095	-0.003236
20909	20909.1:4285000	4265000	4285000	33	0.041216	-0.015455	0.146011
20909	20909.1:4305000	4285000	4305000	33	0.041216	-0.015455	0.146011
20909	20909.1:4325000	4305000	4325000	33	0.041216	-0.015455	0.146011
20909	20909.1:4345000	4325000	4345000	71	0.005170	0.047577	0.005193
20909	20909.1:4365000	4345000	4365000	71	0.005170	0.047577	0.005193
20909	20909.1:4425000	4405000	4425000	87	0.011678	0.005239	0.006080
20909	20909.1:4445000	4425000	4445000	232	0.011679	0.005234	0.006070
20909	20909.1:4465000	4445000	4465000	186	0.011679	0.005234	0.006070
20909	20909.1:4525000	4505000	4525000	85	-0.004029	0.007654	0.014392
20909	20909.1:4545000	4525000	4545000	460	0.013986	0.005365	-0.001737
20909	20909.1:4565000	4545000	4565000	376	0.013986	0.005365	-0.001737
20909	20909.1:4685000	4665000	4685000	180	0.044534	-0.027778	0.226934
20909	20909.1:4705000	4685000	4705000	180	0.044534	-0.027778	0.226934
20909	20909.1:4825000	4805000	4825000	68	-0.021549	0.020708	0.031912
20909	20909.1:4845000	4825000	4845000	68	-0.021549	0.020708	0.031912
20909	20909.1:4865000	4845000	4865000	68	-0.021549	0.020708	0.031912
20909	20909.1:5025000	5005000	5025000	88	0.376183	0.213553	-0.093389
20909	20909.1:5045000	5025000	5045000	88	0.376183	0.213553	-0.093389
20909	20909.1:5145000	5125000	5145000	181	0.005463	-0.005503	0.004900
20909	20909.1:5165000	5145000	5165000	252	0.005463	-0.005503	0.004900
20909	20909.1:5185000	5165000	5185000	72	0.005273	-0.005968	0.005090
20909	20909.1:5205000	5185000	5205000	83	0.005183	-0.006060	0.005182
20909	20909.1:5225000	5205000	5225000	83	0.005183	-0.006060	0.005182
20909	20909.1:5245000	5225000	5245000	83	0.005183	-0.006060	0.005182
20909	20909.1:5265000	5245000	5265000	39	0.005388	-0.005971	0.005336
20909	20909.1:5285000	5265000	5285000	39	0.005388	-0.005971	0.005336
20909	20909.1:5685000	5665000	5685000	118	0.391641	-0.124960	0.164486
20909	20909.1:5705000	5685000	5705000	118	0.391641	-0.124960	0.164486
20909	20909.1:5725000	5705000	5725000	118	0.391641	-0.124960	0.164486
20909	20909.1:5885000	5865000	5885000	101	0.025809	0.021627	-0.009027
20909	20909.1:5905000	5885000	5905000	262	0.027521	0.024994	-0.010774
