20909	20909.1:4510000	4490000	4510000	23	0.001849	-0.000112	0.003292
20909	20909.1:4530000	4510000	4530000	23	0.001849	-0.000112	0.003292
20909	20909.1:4550000	4530000	4550000	47	0.028163	0.015347	0.015342
20909	20909.1:4570000	4550000	4570000	47	0.028163	0.015347	0.015342
20909	20909.1:4590000	4570000	4590000	47	0.028163	0.015347	0.015342
20909	20909.1:4610000	4590000	4610000	25	0.028163	0.015347	0.015342
20909	20909.1:4630000	4610000	4630000	25	0.028163	0.015347	0.015342
20909	20909.1:4810000	4790000	4810000	18	-0.010756	0.010293	0.015897
20909	20909.1:4830000	4810000	4830000	18	-0.010756	0.010293	0.015897
20909	20909.1:4850000	4830000	4850000	18	-0.010756	0.010293	0.015897
20909	20909.1:4870000	4850000	4870000	18	-0.010756	0.010293	0.015897
20909	20909.1:4890000	4870000	4890000	18	-0.010756	0.010293	0.015897
20909	20909.1:5090000	5070000	5090000	86	0.008680	0.025776	0.003019
20909	20909.1:5110000	5090000	5110000	176	0.008681	0.025776	0.003019
20909	20909.1:5130000	5110000	5130000	176	0.008681	0.025776	0.003019
20909	20909.1:5150000	5130000	5150000	91	0.002758	-0.002793	0.002384
20909	20909.1:5170000	5150000	5170000	91	0.002758	-0.002793	0.002384
20909	20909.1:5190000	5170000	5190000	91	0.002758	-0.002793	0.002384
20909	20909.1:5830000	5810000	5830000	154	0.041577	-0.013673	0.105299
20909	20909.1:5850000	5830000	5850000	154	0.041577	-0.013673	0.105299
20909	20909.1:5870000	5850000	5870000	219	0.041619	-0.013626	0.105226
20909	20909.1:5890000	5870000	5890000	312	0.041508	-0.013707	0.105247
20909	20909.1:5910000	5890000	5910000	312	0.041508	-0.013707	0.105247
20909	20909.1:6630000	6610000	6630000	59	0.011337	0.014698	0.007874
20909	20909.1:6650000	6630000	6650000	59	0.011337	0.014698	0.007874
20909	20909.1:6670000	6650000	6670000	107	0.011337	0.014698	0.007874
20909	20909.1:6690000	6670000	6690000	109	0.011337	0.014698	0.007874
20909	20909.1:6710000	6690000	6710000	109	0.011337	0.014698	0.007874
20909	20909.1:6730000	6710000	6730000	51	0.001019	-0.001484	0.004122
20909	20909.1:6750000	6730000	6750000	51	0.001019	-0.001484	0.004122
20909	20909.1:6770000	6750000	6770000	3	0.002571	-0.003035	0.002571
20909	20909.1:6970000	6950000	6970000	100	0.002117	0.005540	0.004149
20909	20909.1:6990000	6970000	6990000	100	0.002117	0.005540	0.004149
20909	20909.1:7010000	6990000	7010000	100	0.002117	0.005540	0.004149
20909	20909.1:7030000	7010000	7030000	222	-0.001721	-0.006201	0.003632
20909	20909.1:7050000	7030000	7050000	222	-0.001721	-0.006201	0.003632
20909	20909.1:7070000	7050000	7070000	123	-0.001743	-0.006231	0.003646
20909	20909.1:7090000	7070000	7090000	123	-0.001743	-0.006231	0.003646
20909	20909.1:7110000	7090000	7110000	123	-0.001743	-0.006231	0.003646
20909	20909.1:7190000	7170000	7190000	72	0.000831	0.006678	0.004310
20909	20909.1:7210000	7190000	7210000	150	0.000831	0.006678	0.004310
20909	20909.1:7230000	7210000	7230000	150	0.000831	0.006678	0.004310
20909	20909.1:7250000	7230000	7250000	150	0.000831	0.006678	0.004310
20909	20909.1:7270000	7250000	7270000	150	0.000831	0.006678	0.004310
20909	20909.1:7290000	7270000	7290000	79	0.002348	-0.002812	0.002793
20909	20909.1:7350000	7330000	7350000	80	0.004372	0.003688	0.002695
20909	20909.1:7370000	7350000	7370000	244	0.004480	0.004054	0.002520
20909	20909.1:7390000	7370000	7390000	244	0.004480	0.004054	0.002520
20909	20909.1:7410000	7390000	7410000	244	0.004480	0.004054	0.002520
20909	20909.1:7430000	7410000	7430000	244	0.004480	0.004054	0.002520
20909	20909.1:7450000	7430000	7450000	165	0.004558	0.004286	0.002400
20909	20909.1:7470000	7450000	7470000	118	-0.001596	0.002417	0.006788
20909	20909.1:7490000	7470000	7490000	118	-0.001596	0.002417	0.006788
20909	20909.1:7510000	7490000	7510000	118	-0.001596	0.002417	0.006788
20909	20909.1:7530000	7510000	7530000	118	-0.001596	0.002417	0.006788
20909	20909.1:7550000	7530000	7550000	118	-0.001596	0.002417	0.006788
20909	20909.1:7650000	7630000	7650000	398	0.070841	-0.027113	0.107981
20909	20909.1:7670000	7650000	7670000	560	0.031921	-0.008849	0.058466
20909	20909.1:7690000	7670000	7690000	560	0.031921	-0.008849	0.058466
20909	20909.1:7710000	7690000	7710000	560	0.031921	-0.008849	0.058466
20909	20909.1:7730000	7710000	7730000	560	0.031921	-0.008849	0.058466
20909	20909.1:7750000	7730000	7750000	243	0.001302	0.008312	0.010488
20909	20909.1:7770000	7750000	7770000	85	-0.009618	0.009933	0.014759
20909	20909.1:7790000	7770000	7790000	85	-0.009618	0.009933	0.014759
20909	20909.1:7810000	7790000	7810000	85	-0.009618	0.009933	0.014759
20909	20909.1:7830000	7810000	7830000	206	0.004241	0.007398	0.001280
20909	20909.1:7850000	7830000	7850000	206	0.004241	0.007398	0.001280
20909	20909.1:7870000	7850000	7870000	291	0.018692	-0.002802	0.040330
20909	20909.1:7890000	7870000	7890000	291	0.018692	-0.002802	0.040330
20909	20909.1:7910000	7890000	7910000	291	0.018692	-0.002802	0.040330
20909	20909.1:7930000	7910000	7930000	239	0.018789	-0.002715	0.040251
20909	20909.1:7950000	7930000	7950000	239	0.018789	-0.002715	0.040251
20909	20909.1:7970000	7950000	7970000	70	0.000160	0.001065	0.004981
20909	20909.1:7990000	7970000	7990000	70	0.000160	0.001065	0.004981
20909	20909.1:8010000	7990000	8010000	70	0.000160	0.001065	0.004981
20909	20909.1:8190000	8170000	8190000	215	0.007622	0.019502	0.006467
20909	20909.1:8210000	8190000	8210000	215	0.007622	0.019502	0.006467
20909	20909.1:8230000	8210000	8230000	215	0.007622	0.019502	0.006467
20909	20909.1:8250000	8230000	8250000	215	0.007622	0.019502	0.006467
20909	20909.1:8270000	8250000	8270000	215	0.007622	0.019502	0.006467
20909	20909.1:8470000	8450000	8470000	80	-0.002792	0.004060	0.007985
20909	20909.1:8490000	8470000	8490000	80	-0.002792	0.004060	0.007985
20909	20909.1:8510000	8490000	8510000	80	-0.002792	0.004060	0.007985
20909	20909.1:8530000	8510000	8530000	358	0.001269	0.005830	0.003924
20909	20909.1:8550000	8530000	8550000	358	0.001269	0.005830	0.003924
20909	20909.1:8570000	8550000	8570000	279	0.003146	0.007533	0.002047
20909	20909.1:8590000	8570000	8590000	279	0.003146	0.007533	0.002047
20909	20909.1:8610000	8590000	8610000	382	0.003114	0.007497	0.002079
20909	20909.1:8790000	8770000	8790000	157	0.005571	0.000287	0.002176
20909	20909.1:8810000	8790000	8810000	157	0.005571	0.000287	0.002176
20909	20909.1:8830000	8810000	8830000	61	-0.005988	0.015079	0.011130
20909	20909.1:8850000	8830000	8850000	160	0.002477	-0.002827	0.002664
20909	20909.1:8870000	8850000	8870000	100	0.002477	-0.002827	0.002664
20909	20909.1:8890000	8870000	8890000	100	0.002477	-0.002827	0.002664
20909	20909.1:8910000	8890000	8910000	119	0.011554	0.027626	0.004296
20909	20909.1:8930000	8910000	8930000	119	0.011554	0.027626	0.004296
20909	20909.1:8950000	8930000	8950000	20	0.011555	0.027628	0.004296
20909	20909.1:9130000	9110000	9130000	176	0.013011	0.025225	0.009604
20909	20909.1:9150000	9130000	9150000	70	0.004825	0.003078	0.004469
20909	20909.1:9170000	9150000	9170000	374	0.002608	-0.002902	0.002573
20909	20909.1:9190000	9170000	9190000	522	0.002610	-0.002882	0.002571
20909	20909.1:9210000	9190000	9210000	522	0.002610	-0.002882	0.002571
20909	20909.1:9230000	9210000	9230000	522	0.002610	-0.002882	0.002571
20909	20909.1:9250000	9230000	9250000	568	0.002581	-0.002952	0.002564
20909	20909.1:9270000	9250000	9270000	264	-0.001646	0.009152	0.007314
20909	20909.1:9290000	9270000	9290000	116	-0.001002	0.001411	0.006143
20909	20909.1:9310000	9290000	9310000	116	-0.001002	0.001411	0.006143
20909	20909.1:9330000	9310000	9330000	116	-0.001002	0.001411	0.006143
20909	20909.1:9350000	9330000	9350000	96	0.003313	-0.002211	0.001829
20909	20909.1:9370000	9350000	9370000	96	0.003313	-0.002211	0.001829
20909	20909.1:9390000	9370000	9390000	96	0.003313	-0.002211	0.001829
20909	20909.1:9410000	9390000	9410000	96	0.003313	-0.002211	0.001829
20909	20909.1:9430000	9410000	9430000	96	0.003313	-0.002211	0.001829
20909	20909.1:9470000	9450000	9470000	186	0.009207	0.014564	0.005299
20909	20909.1:9490000	9470000	9490000	186	0.009207	0.014564	0.005299
20909	20909.1:9510000	9490000	9510000	186	0.009207	0.014564	0.005299
20909	20909.1:9530000	9510000	9530000	326	0.009206	0.014563	0.005300
20909	20909.1:9550000	9530000	9550000	201	0.008408	0.013357	0.006318
20909	20909.1:9610000	9590000	9610000	478	0.012026	0.015425	0.003766
20909	20909.1:9630000	9610000	9630000	338	0.012026	0.015425	0.003766
20909	20909.1:9650000	9630000	9650000	338	0.012026	0.015425	0.003766
20909	20909.1:9670000	9650000	9670000	168	0.011769	0.015691	0.004173
20909	20909.1:9690000	9670000	9690000	168	0.011769	0.015691	0.004173
20909	20909.1:10130000	10110000	10130000	177	0.004096	0.018072	0.004733
20909	20909.1:10150000	10130000	10150000	177	0.004096	0.018072	0.004733
20909	20909.1:10170000	10150000	10170000	177	0.004096	0.018072	0.004733
20909	20909.1:10230000	10210000	10230000	176	0.045292	-0.030248	0.052695
20909	20909.1:10250000	10230000	10250000	176	0.045292	-0.030248	0.052695
20909	20909.1:10270000	10250000	10270000	176	0.045292	-0.030248	0.052695
20909	20909.1:10290000	10270000	10290000	92	0.045757	-0.030712	0.053533
20909	20909.1:10310000	10290000	10310000	92	0.045757	-0.030712	0.053533
20909	20909.1:10410000	10390000	10410000	90	0.004184	0.018848	0.005443
20909	20909.1:10630000	10610000	10630000	40	0.002571	-0.003035	0.002571
20909	20909.1:10650000	10630000	10650000	40	0.002571	-0.003035	0.002571
20909	20909.1:10670000	10650000	10670000	40	0.002571	-0.003035	0.002571
20909	20909.1:10690000	10670000	10690000	40	0.002571	-0.003035	0.002571
20909	20909.1:10710000	10690000	10710000	40	0.002571	-0.003035	0.002571
20909	20909.1:10750000	10730000	10750000	153	0.002804	-0.002702	0.002363
20909	20909.1:10770000	10750000	10770000	153	0.002804	-0.002702	0.002363
20909	20909.1:10790000	10770000	10790000	153	0.002804	-0.002702	0.002363
20909	20909.1:10810000	10790000	10810000	153	0.002804	-0.002702	0.002363
20909	20909.1:10830000	10810000	10830000	194	0.002804	-0.002702	0.002363
20909	20909.1:10850000	10830000	10850000	42	0.002571	-0.003035	0.002571
20909	20909.1:10870000	10850000	10870000	42	0.002571	-0.003035	0.002571
20909	20909.1:10890000	10870000	10890000	42	0.002571	-0.003035	0.002571
20909	20909.1:10910000	10890000	10910000	42	0.002571	-0.003035	0.002571
20909	20909.1:10950000	10930000	10950000	348	0.002502	0.001260	0.003174
20909	20909.1:10970000	10950000	10970000	348	0.002502	0.001260	0.003174
20909	20909.1:10990000	10970000	10990000	348	0.002502	0.001260	0.003174
20909	20909.1:11010000	10990000	11010000	348	0.002502	0.001260	0.003174
20909	20909.1:11030000	11010000	11030000	348	0.002502	0.001260	0.003174
20909	20909.1:11130000	11110000	11130000	43	0.002571	-0.003035	0.002571
20909	20909.1:11150000	11130000	11150000	43	0.002571	-0.003035	0.002571
20909	20909.1:11170000	11150000	11170000	67	0.002571	-0.003035	0.002571
20909	20909.1:11190000	11170000	11190000	247	0.006260	0.002501	0.003903
20909	20909.1:11310000	11290000	11310000	729	0.005502	0.017931	0.011613
20909	20909.1:11330000	11310000	11330000	689	0.005499	0.017934	0.011618
20909	20909.1:11350000	11330000	11350000	706	0.007333	0.006481	0.006879
20909	20909.1:11370000	11350000	11370000	524	0.007346	0.006480	0.006875
20909	20909.1:11390000	11370000	11390000	728	0.031782	-0.033209	0.138130
20909	20909.1:11410000	11390000	11410000	620	0.031782	-0.033209	0.138130
20909	20909.1:11430000	11410000	11430000	694	0.031781	-0.033207	0.138128
20909	20909.1:11450000	11430000	11450000	509	0.031782	-0.033210	0.138135
20909	20909.1:11470000	11450000	11470000	509	0.031782	-0.033210	0.138135
20909	20909.1:11490000	11470000	11490000	259	0.000754	0.002672	0.004447
20909	20909.1:11510000	11490000	11510000	194	0.000754	0.002672	0.004447
20909	20909.1:11530000	11510000	11530000	64	-0.010764	0.010303	0.015906
20909	20909.1:11550000	11530000	11550000	364	0.017477	0.012506	0.009347
20909	20909.1:11570000	11550000	11570000	449	-0.006057	0.007249	0.014604
20909	20909.1:11590000	11570000	11590000	451	-0.006017	0.007219	0.014563
20909	20909.1:11610000	11590000	11610000	451	-0.006017	0.007219	0.014563
20909	20909.1:11630000	11610000	11630000	451	-0.006017	0.007219	0.014563
20909	20909.1:11650000	11630000	11650000	330	-0.005306	0.007421	0.012522
20909	20909.1:11670000	11650000	11670000	245	0.008432	0.010998	0.008945
20909	20909.1:11690000	11670000	11690000	268	0.009406	0.018606	0.007769
20909	20909.1:11710000	11690000	11710000	268	0.009406	0.018606	0.007769
20909	20909.1:11730000	11710000	11730000	268	0.009406	0.018606	0.007769
20909	20909.1:11750000	11730000	11750000	89	0.009990	0.032180	0.006536
20909	20909.1:11770000	11750000	11770000	89	0.009990	0.032180	0.006536
20909	20909.1:11790000	11770000	11790000	176	0.041573	-0.003725	0.017707
20909	20909.1:11810000	11790000	11810000	176	0.041573	-0.003725	0.017707
20909	20909.1:11830000	11810000	11830000	176	0.041573	-0.003725	0.017707
20909	20909.1:11850000	11830000	11850000	264	0.040651	-0.003725	0.017705
20909	20909.1:11870000	11850000	11870000	301	0.039400	-0.003654	0.017634
20909	20909.1:11890000	11870000	11890000	126	0.021171	-0.002911	0.009196
20909	20909.1:11910000	11890000	11910000	126	0.021171	-0.002911	0.009196
20909	20909.1:11930000	11910000	11930000	226	0.021050	-0.002791	0.009313
20909	20909.1:11950000	11930000	11950000	138	0.024359	-0.001563	0.012190
20909	20909.1:11970000	11950000	11970000	573	0.002135	0.006046	0.005241
20909	20909.1:11990000	11970000	11990000	656	0.016221	-0.008040	0.063130
20909	20909.1:12010000	11990000	12010000	662	0.016830	-0.007412	0.062492
20909	20909.1:12030000	12010000	12030000	562	0.016822	-0.007425	0.062510
20909	20909.1:12050000	12030000	12050000	734	0.016491	-0.007474	0.062400
20909	20909.1:12070000	12050000	12070000	262	0.017378	-0.007048	0.062186
20909	20909.1:12090000	12070000	12090000	504	0.024430	-0.007237	0.067111
20909	20909.1:12110000	12090000	12110000	498	0.024182	-0.007505	0.067390
20909	20909.1:12130000	12110000	12130000	498	0.024182	-0.007505	0.067390
20909	20909.1:12150000	12130000	12150000	418	0.027353	-0.004617	0.064644
20909	20909.1:12170000	12150000	12170000	418	0.027353	-0.004617	0.064644
20909	20909.1:12190000	12170000	12190000	93	0.011823	0.023499	0.006463
20909	20909.1:12210000	12190000	12210000	93	0.011823	0.023499	0.006463
20909	20909.1:12230000	12210000	12230000	93	0.011823	0.023499	0.006463
20909	20909.1:12250000	12230000	12250000	83	0.002681	-0.002618	0.003069
20909	20909.1:12270000	12250000	12270000	186	0.008529	-0.004510	0.019958
20909	20909.1:12290000	12270000	12290000	223	0.008529	-0.004510	0.019958
20909	20909.1:12310000	12290000	12310000	355	0.016667	-0.002900	0.018349
20909	20909.1:12330000	12310000	12330000	355	0.016667	-0.002900	0.018349
20909	20909.1:12450000	12430000	12450000	475	0.002133	0.004060	0.003485
20909	20909.1:12470000	12450000	12470000	148	-0.004571	0.004177	0.009712
20909	20909.1:12490000	12470000	12490000	148	-0.004571	0.004177	0.009712
20909	20909.1:12510000	12490000	12510000	148	-0.004571	0.004177	0.009712
20909	20909.1:12530000	12510000	12530000	149	0.002069	0.002695	0.003607
20909	20909.1:12550000	12530000	12550000	149	0.002069	0.002695	0.003607
20909	20909.1:12570000	12550000	12570000	149	0.002069	0.002695	0.003607
20909	20909.1:12590000	12570000	12590000	309	0.004201	0.011795	0.001896
20909	20909.1:12610000	12590000	12610000	646	0.180495	-0.075625	0.161976
20909	20909.1:12630000	12610000	12630000	662	0.180516	-0.075635	0.161997
20909	20909.1:12650000	12630000	12650000	662	0.180516	-0.075635	0.161997
20909	20909.1:12670000	12650000	12670000	776	0.180516	-0.075634	0.161997
20909	20909.1:12690000	12670000	12690000	798	0.109020	-0.040540	0.072757
20909	20909.1:12790000	12770000	12790000	364	0.004218	0.000315	0.001714
20909	20909.1:12810000	12790000	12810000	370	0.004302	0.000321	0.001645
20909	20909.1:12830000	12810000	12830000	194	-0.000517	0.005492	0.007655
20909	20909.1:12850000	12830000	12850000	393	-0.004437	0.001642	0.122073
20909	20909.1:12870000	12850000	12870000	724	-0.004350	0.002166	0.121132
20909	20909.1:12890000	12870000	12890000	832	-0.004345	0.002154	0.121150
20909	20909.1:12910000	12890000	12910000	676	-0.004345	0.002154	0.121150
20909	20909.1:12930000	12910000	12930000	789	-0.004345	0.002154	0.121150
20909	20909.1:12950000	12930000	12950000	590	0.007255	0.008690	0.009337
20909	20909.1:12970000	12950000	12970000	259	0.004146	0.004316	0.001003
20909	20909.1:12990000	12970000	12990000	114	-0.000095	0.000122	0.005237
20909	20909.1:13010000	12990000	13010000	479	0.007750	0.011423	0.008179
20909	20909.1:13030000	13010000	13030000	538	0.113470	0.009496	0.000665
20909	20909.1:13050000	13030000	13050000	545	0.113470	0.009497	0.000665
20909	20909.1:13070000	13050000	13070000	545	0.113470	0.009497	0.000665
20909	20909.1:13090000	13070000	13090000	545	0.113470	0.009497	0.000665
20909	20909.1:13110000	13090000	13110000	232	0.113935	0.009427	0.000677
20909	20909.1:13130000	13110000	13130000	115	0.000531	0.004135	0.007332
20909	20909.1:13150000	13130000	13150000	108	0.000369	0.004318	0.007529
20909	20909.1:13170000	13150000	13170000	286	0.009260	0.009884	0.006760
20909	20909.1:13190000	13170000	13190000	286	0.009260	0.009884	0.006760
20909	20909.1:13210000	13190000	13210000	417	0.008239	0.009636	0.007119
20909	20909.1:13230000	13210000	13230000	508	0.008743	0.009905	0.006911
20909	20909.1:13250000	13230000	13250000	508	0.008743	0.009905	0.006911
20909	20909.1:13270000	13250000	13270000	515	-0.002196	0.010914	0.007588
20909	20909.1:13290000	13270000	13290000	515	-0.002196	0.010914	0.007588
20909	20909.1:13310000	13290000	13310000	559	0.009122	0.010445	0.005539
20909	20909.1:13330000	13310000	13330000	413	0.009122	0.010445	0.005539
20909	20909.1:13350000	13330000	13350000	413	0.009122	0.010445	0.005539
20909	20909.1:13430000	13410000	13430000	638	0.068736	-0.003976	0.014643
20909	20909.1:13450000	13430000	13450000	638	0.068736	-0.003976	0.014643
20909	20909.1:13470000	13450000	13470000	411	0.073589	-0.009407	0.019551
20909	20909.1:13490000	13470000	13490000	183	0.072953	-0.008757	0.020219
20909	20909.1:13510000	13490000	13510000	331	0.059479	0.004384	0.033139
20909	20909.1:13570000	13550000	13570000	793	0.031439	0.205656	0.000748
20909	20909.1:13690000	13670000	13690000	481	0.006554	0.088963	0.006574
20909	20909.1:13710000	13690000	13710000	351	0.006567	0.088951	0.006586
20909	20909.1:13750000	13730000	13750000	837	0.079422	0.012846	0.013432
20909	20909.1:13770000	13750000	13770000	981	0.077356	0.011230	0.015055
20909	20909.1:13790000	13770000	13790000	823	0.077423	0.011285	0.015002
20909	20909.1:13810000	13790000	13810000	823	0.077423	0.011285	0.015002
20909	20909.1:13830000	13810000	13830000	227	0.094194	-0.001812	0.029444
20909	20909.1:13850000	13830000	13850000	304	0.008320	0.018029	0.005723
20909	20909.1:13870000	13850000	13870000	160	0.004016	0.008335	0.004329
20909	20909.1:13890000	13870000	13890000	160	0.004016	0.008335	0.004329
20909	20909.1:13910000	13890000	13910000	160	0.004016	0.008335	0.004329
20909	20909.1:13930000	13910000	13930000	160	0.004016	0.008335	0.004329
20909	20909.1:13970000	13950000	13970000	148	0.003672	0.014529	0.001863
20909	20909.1:13990000	13970000	13990000	189	0.003672	0.014529	0.001863
20909	20909.1:14010000	13990000	14010000	307	0.003671	0.014517	0.001863
20909	20909.1:14030000	14010000	14030000	307	0.003671	0.014517	0.001863
20909	20909.1:14050000	14030000	14050000	307	0.003671	0.014517	0.001863
20909	20909.1:14070000	14050000	14070000	481	0.008856	0.006274	0.010504
20909	20909.1:14090000	14070000	14090000	440	0.008856	0.006274	0.010504
20909	20909.1:14110000	14090000	14110000	322	0.008856	0.006274	0.010504
20909	20909.1:14130000	14110000	14130000	322	0.008856	0.006274	0.010504
20909	20909.1:14150000	14130000	14150000	322	0.008856	0.006274	0.010504
20909	20909.1:14170000	14150000	14170000	77	0.002571	-0.003034	0.002571
20909	20909.1:14190000	14170000	14190000	77	0.002571	-0.003034	0.002571
20909	20909.1:14210000	14190000	14210000	289	0.002636	0.058173	0.002635
20909	20909.1:14230000	14210000	14230000	289	0.002636	0.058173	0.002635
20909	20909.1:14250000	14230000	14250000	346	0.005946	0.054825	0.005682
20909	20909.1:14270000	14250000	14270000	321	0.009362	0.050224	0.009714
20909	20909.1:14290000	14270000	14290000	578	0.008860	0.050611	0.009256
20909	20909.1:14510000	14490000	14510000	401	0.006932	0.001244	0.002144
20909	20909.1:14590000	14570000	14590000	158	0.001540	-0.002004	0.003602
20909	20909.1:14610000	14590000	14610000	69	-0.002052	0.001588	0.007194
20909	20909.1:14630000	14610000	14630000	763	-0.029881	0.085367	0.051981
20909	20909.1:14650000	14630000	14650000	763	-0.029881	0.085367	0.051981
20909	20909.1:14670000	14650000	14670000	881	-0.029881	0.085367	0.051981
20909	20909.1:14690000	14670000	14690000	813	-0.029881	0.085367	0.051981
20909	20909.1:14710000	14690000	14710000	1245	-0.029851	0.085255	0.051912
20909	20909.1:14730000	14710000	14730000	981	0.017181	-0.002362	0.035990
20909	20909.1:14750000	14730000	14750000	981	0.017181	-0.002362	0.035990
20909	20909.1:14770000	14750000	14770000	1045	0.016761	-0.002566	0.036095
20909	20909.1:14790000	14770000	14790000	1045	0.016761	-0.002566	0.036095
20909	20909.1:14810000	14790000	14810000	613	0.018238	-0.001397	0.035061
20909	20909.1:14830000	14810000	14830000	224	0.004078	0.007676	0.004038
