20909	20909:545000	525000	545000	94	-0.006052	0.017410	0.023814
20909	20909:565000	545000	565000	94	-0.006052	0.017410	0.023814
20909	20909:585000	565000	585000	36	0.004248	0.188109	0.007830
20909	20909:605000	585000	605000	217	0.022804	0.054565	0.055675
20909	20909:625000	605000	625000	182	-0.008889	-0.004204	0.087379
20909	20909:645000	625000	645000	182	-0.008889	-0.004204	0.087379
20909	20909:785000	765000	785000	90	0.011560	0.005182	0.010164
20909	20909:805000	785000	805000	90	0.011560	0.005182	0.010164
20909	20909:825000	805000	825000	78	0.0051	-0.006060	0.005181
20909	20909:845000	825000	845000	78	0.0051	-0.006060	0.005181
20909	20909:865000	845000	865000	78	0.0051	-0.006060	0.005181
20909	20909:925000	905000	925000	312	0.003492	-0.004875	0.003660
20909	20909:945000	925000	945000	489	0.0127	0.0050	-0.002457
20909	20909:965000	945000	965000	802	0.004720	0.009532	0.009075
20909	20909:985000	965000	985000	314	-0.026625	0.025652	0.054991
20909	20909:1005000	985000	1005000	314	-0.026625	0.025652	0.054991
20909	20909:1105000	1085000	1105000	6	0.006517	0.0086	0.005517
20909	20909:1125000	1105000	1125000	6	0.006517	0.0086	0.005517
20909	20909:1245000	1225000	1245000	0.090392	-0.013094	0.019456	
20909	20909:1265000	1245000	1265000	0.090392	-0.013094	0.019456	
20909	20909:1285000	1265000	1285000	299	0.090384	-0.013094	0.019457
20909	20909:1305000	1285000	1305000	209	0.002782	-0.0005	0.007695
20909	20909:1325000	1305000	1325000	209	0.002782	-0.0005	0.007695
20909	20909:1485000	1465000	1485000	112	0.005182	0.047587	0.005182
20909	20909:1505000	1485000	1505000	112	0.005182	0.047587	0.005182
20909	20909:1525000	1505000	1525000	112	0.005182	0.047587	0.005182
20909	20909:1565000	1545000	1565000	94	0.039685	-0.039555	0.105058
20909	20909:1585000	1565000	1585000	94	0.039685	-0.039555	0.105058
20909	20909:1665000	1645000	1665000	64	0.147739	-0.083295	0.254513
20909	20909:1685000	1665000	1685000	157	0.519882	0.070807	0.061032
20909	20909:1705000	1685000	1705000	94	0.892280	-0.008986	0.003291
20909	20909:1785000	1765000	1785000	138	0.009266	-0.0032	0.010454
20909	20909:1805000	1785000	1805000	138	0.009266	-0.0032	0.010454
20909	20909:1825000	1805000	1825000	138	0.009266	-0.0032	0.010454
20909	20909:2185000	2165000	2185000	90	0.006677	0.0084	0.004101
20909	20909:2205000	2185000	2205000	90	0.006677	0.0084	0.004101
20909	20909:2225000	2205000	2225000	90	0.006677	0.0084	0.004101
20909	20909:2285000	2265000	2285000	72	0.005162	-0.005970	0.005200
20909	20909:2305000	2285000	2305000	72	0.005162	-0.005970	0.005200
20909	20909:2325000	2305000	2325000	72	0.005162	-0.005970	0.005200
20909	20909:2425000	2405000	2425000	136	0.006129	0.038906	0.004236
20909	20909:2445000	2425000	2445000	136	0.006129	0.038906	0.004236
20909	20909:2465000	2445000	2465000	136	0.006129	0.038906	0.004236
20909	20909:2585000	2565000	2585000	120	0.004386	0.046775	0.005977
20909	20909:2605000	2585000	2605000	120	0.004386	0.046775	0.005977
20909	20909:2625000	2605000	2625000	120	0.004386	0.046775	0.005977
20909	20909:2905000	2885000	2905000	57	0.005155	-0.006032	0.005208
20909	20909:2925000	2905000	2925000	57	0.005155	-0.006032	0.005208
20909	20909:2945000	2925000	2945000	57	0.005155	-0.006032	0.005208
20909	20909:3005000	2985000	3005000	88	0.006937	0.003132	0.005175
20909	20909:3025000	3005000	3025000	88	0.006937	0.003132	0.005175
20909	20909:3045000	3025000	3045000	409	0.000596	-0.001474	0.009767
20909	20909:3065000	3045000	3065000	322	0.004735	-0.005613	0.005628
20909	20909:3145000	3125000	3145000	176	0.001660	-0.001397	0.008704
20909	20909:3165000	3145000	3165000	176	0.001660	-0.001397	0.008704
20909	20909:3185000	3165000	3185000	2	0.007203	0.002917	0.004971
20909	20909:3205000	3185000	3205000	2	0.007203	0.002917	0.004971
20909	20909:3225000	3205000	3225000	258	0.1348	-0.0072	0.012729
20909	20909:3245000	3225000	3245000	258	0.1348	-0.0072	0.012729
20909	20909:3265000	3245000	3265000	258	0.1348	-0.0072	0.012729
20909	20909:3325000	3305000	3325000	4	0.007476	0.0040	0.012648
20909	20909:3345000	3325000	3345000	4	0.007476	0.0040	0.012648
20909	20909:3365000	3345000	3365000	4	0.007476	0.0040	0.012648
20909	20909:3505000	3485000	3505000	77	0.155326	-0.105493	1.050525
20909	20909:3525000	3505000	3525000	77	0.155326	-0.105493	1.050525
20909	20909:3545000	3525000	3545000	77	0.155326	-0.105493	1.050525
20909	20909:3905000	3885000	3905000	94	0.0162	0.0082	-0.002365
20909	20909:3925000	3905000	3925000	94	0.0162	0.0082	-0.002365
20909	20909:3945000	3925000	3945000	16	0.017810	0.009095	-0.003236
20909	20909:4285000	4265000	4285000	33	0.041216	-0.015455	0.146011
20909	20909:4305000	4285000	4305000	33	0.041216	-0.015455	0.146011
20909	20909:4325000	4305000	4325000	33	0.041216	-0.015455	0.146011
20909	20909:4345000	4325000	4345000	0.005170	0.047577	0.005193	
20909	20909:4365000	4345000	4365000	0.005170	0.047577	0.005193	
20909	20909:4425000	4405000	4425000	87	0.011678	0.005239	0.006080
20909	20909:4445000	4425000	4445000	232	0.011679	0.005234	0.006070
